id,agenda_id,fecha,monto,cantidad_personas,estado_disponibilidad,puntos_booked,nombre,ubicacion,precio_noche,estrellas,fecha_checkin,fecha_checkout,nombre_anfitrion,contacto_anfitrion,descripcion,piezas,camas,banos
79319,61525,2025-01-04,666000,9,No disponible,666,Loews Hotels,Majadahonda,74000,2,2025-03-30,2025-03-31,,,,,,
79319,61525,2025-01-04,666000,9,No disponible,666,Loews Hotels,Majadahonda,74000,2,2025-03-30,2025-03-31,,,,,,
79319,61525,2025-01-04,666000,9,No disponible,666,Loews Hotels,Majadahonda,74000,2,2025-03-30,2025-03-31,,,,,,
79319,61525,2025-01-04,666000,9,No disponible,666,Loews Hotels,Majadahonda,74000,2,2025-03-30,2025-03-31,,,,,,
79319,61525,2025-01-04,666000,9,No disponible,666,Loews Hotels,Majadahonda,74000,2,2025-03-30,2025-03-31,,,,,,
79319,61525,2025-01-04,666000,9,No disponible,666,Loews Hotels,Majadahonda,74000,2,2025-03-30,2025-03-31,,,,,,
79319,61525,2025-01-04,666000,9,No disponible,666,Loews Hotels,Majadahonda,74000,2,2025-03-30,2025-03-31,,,,,,
79319,61525,2025-01-04,666000,9,No disponible,666,Loews Hotels,Majadahonda,74000,2,2025-03-30,2025-03-31,,,,,,
79319,61525,2025-01-04,666000,9,No disponible,666,Loews Hotels,Majadahonda,74000,2,2025-03-30,2025-03-31,,,,,,
79319,61525,2025-01-04,666000,9,No disponible,666,Loews Hotels,Majadahonda,74000,2,2025-03-30,2025-03-31,,,,,,
79319,61525,2025-01-04,666000,9,No disponible,666,Loews Hotels,Majadahonda,74000,2,2025-03-30,2025-03-31,,,,,,
79319,61525,2025-01-04,666000,9,No disponible,666,Loews Hotels,Majadahonda,74000,2,2025-03-30,2025-03-31,,,,,,
79319,61525,2025-01-04,666000,9,No disponible,666,Loews Hotels,Majadahonda,74000,2,2025-03-30,2025-03-31,,,,,,
79319,61525,2025-01-04,666000,9,No disponible,666,Loews Hotels,Majadahonda,74000,2,2025-03-30,2025-03-31,,,,,,
79319,61525,2025-01-04,666000,9,No disponible,666,Loews Hotels,Majadahonda,74000,2,2025-03-30,2025-03-31,,,,,,
79319,61525,2025-01-04,666000,9,No disponible,666,Loews Hotels,Majadahonda,74000,2,2025-03-30,2025-03-31,,,,,,
79319,61525,2025-01-04,666000,9,No disponible,666,Loews Hotels,Majadahonda,74000,2,2025-03-30,2025-03-31,,,,,,
79319,61525,2025-01-04,666000,9,No disponible,666,Loews Hotels,Majadahonda,74000,2,2025-03-30,2025-03-31,,,,,,
79538,57909,2026-02-20,4140000,10,No disponible,690,Omni Hotels & Resorts,Badajoz,69000,2,2026-09-23,2026-09-29,,,,,,
79538,57909,2026-02-20,4140000,10,No disponible,690,Omni Hotels & Resorts,Badajoz,69000,2,2026-09-23,2026-09-29,,,,,,
79538,57909,2026-02-20,4140000,10,No disponible,690,Omni Hotels & Resorts,Badajoz,69000,2,2026-09-23,2026-09-29,,,,,,
79538,57909,2026-02-20,4140000,10,No disponible,690,Omni Hotels & Resorts,Badajoz,69000,2,2026-09-23,2026-09-29,,,,,,
79538,57909,2026-02-20,4140000,10,No disponible,690,Omni Hotels & Resorts,Badajoz,69000,2,2026-09-23,2026-09-29,,,,,,
79538,57909,2026-02-20,4140000,10,No disponible,690,Omni Hotels & Resorts,Badajoz,69000,2,2026-09-23,2026-09-29,,,,,,
79538,57909,2026-02-20,4140000,10,No disponible,690,Omni Hotels & Resorts,Badajoz,69000,2,2026-09-23,2026-09-29,,,,,,
79538,57909,2026-02-20,4140000,10,No disponible,690,Omni Hotels & Resorts,Badajoz,69000,2,2026-09-23,2026-09-29,,,,,,
79538,57909,2026-02-20,4140000,10,No disponible,690,Omni Hotels & Resorts,Badajoz,69000,2,2026-09-23,2026-09-29,,,,,,
79538,57909,2026-02-20,4140000,10,No disponible,690,Omni Hotels & Resorts,Badajoz,69000,2,2026-09-23,2026-09-29,,,,,,
79538,57909,2026-02-20,4140000,10,No disponible,690,Omni Hotels & Resorts,Badajoz,69000,2,2026-09-23,2026-09-29,,,,,,
79538,57909,2026-02-20,4140000,10,No disponible,690,Omni Hotels & Resorts,Badajoz,69000,2,2026-09-23,2026-09-29,,,,,,
79538,57909,2026-02-20,4140000,10,No disponible,690,Omni Hotels & Resorts,Badajoz,69000,2,2026-09-23,2026-09-29,,,,,,
79538,57909,2026-02-20,4140000,10,No disponible,690,Omni Hotels & Resorts,Badajoz,69000,2,2026-09-23,2026-09-29,,,,,,
79538,57909,2026-02-20,4140000,10,No disponible,690,Omni Hotels & Resorts,Badajoz,69000,2,2026-09-23,2026-09-29,,,,,,
79538,57909,2026-02-20,4140000,10,No disponible,690,Omni Hotels & Resorts,Badajoz,69000,2,2026-09-23,2026-09-29,,,,,,
79538,57909,2026-02-20,4140000,10,No disponible,690,Omni Hotels & Resorts,Badajoz,69000,2,2026-09-23,2026-09-29,,,,,,
79538,57909,2026-02-20,4140000,10,No disponible,690,Omni Hotels & Resorts,Badajoz,69000,2,2026-09-23,2026-09-29,,,,,,
79538,57909,2026-02-20,4140000,10,No disponible,690,Omni Hotels & Resorts,Badajoz,69000,2,2026-09-23,2026-09-29,,,,,,
79538,57909,2026-02-20,4140000,10,No disponible,690,Omni Hotels & Resorts,Badajoz,69000,2,2026-09-23,2026-09-29,,,,,,
79538,57909,2026-02-20,4140000,10,No disponible,690,Omni Hotels & Resorts,Badajoz,69000,2,2026-09-23,2026-09-29,,,,,,
79580,60957,2025-01-23,150000,4,No disponible,100,Estudio en Jaén,Jaén,25000,3,2025-03-18,2025-03-24,Miguel Urrutia Medina,+56 9 0114 5258,Experimenta el lujo y la comodidad en este alojamiento,,3,4
79580,60957,2025-01-23,150000,4,No disponible,100,Estudio en Jaén,Jaén,25000,3,2025-03-18,2025-03-24,Miguel Urrutia Medina,+56 9 0114 5258,Experimenta el lujo y la comodidad en este alojamiento,,3,4
79580,60957,2025-01-23,150000,4,No disponible,100,Estudio en Jaén,Jaén,25000,3,2025-03-18,2025-03-24,Miguel Urrutia Medina,+56 9 0114 5258,Experimenta el lujo y la comodidad en este alojamiento,,3,4
79580,60957,2025-01-23,150000,4,No disponible,100,Estudio en Jaén,Jaén,25000,3,2025-03-18,2025-03-24,Miguel Urrutia Medina,+56 9 0114 5258,Experimenta el lujo y la comodidad en este alojamiento,,3,4
79580,60957,2025-01-23,150000,4,No disponible,100,Estudio en Jaén,Jaén,25000,3,2025-03-18,2025-03-24,Miguel Urrutia Medina,+56 9 0114 5258,Experimenta el lujo y la comodidad en este alojamiento,,3,4
79580,60957,2025-01-23,150000,4,No disponible,100,Estudio en Jaén,Jaén,25000,3,2025-03-18,2025-03-24,Miguel Urrutia Medina,+56 9 0114 5258,Experimenta el lujo y la comodidad en este alojamiento,,3,4
79580,60957,2025-01-23,150000,4,No disponible,100,Estudio en Jaén,Jaén,25000,3,2025-03-18,2025-03-24,Miguel Urrutia Medina,+56 9 0114 5258,Experimenta el lujo y la comodidad en este alojamiento,,3,4
79580,60957,2025-01-23,150000,4,No disponible,100,Estudio en Jaén,Jaén,25000,3,2025-03-18,2025-03-24,Miguel Urrutia Medina,+56 9 0114 5258,Experimenta el lujo y la comodidad en este alojamiento,,3,4
79580,60957,2025-01-23,150000,4,No disponible,100,Estudio en Jaén,Jaén,25000,3,2025-03-18,2025-03-24,Miguel Urrutia Medina,+56 9 0114 5258,Experimenta el lujo y la comodidad en este alojamiento,,3,4
79580,60957,2025-01-23,150000,4,No disponible,100,Estudio en Jaén,Jaén,25000,3,2025-03-18,2025-03-24,Miguel Urrutia Medina,+56 9 0114 5258,Experimenta el lujo y la comodidad en este alojamiento,,3,4
79580,60957,2025-01-23,150000,4,No disponible,100,Estudio en Jaén,Jaén,25000,3,2025-03-18,2025-03-24,Miguel Urrutia Medina,+56 9 0114 5258,Experimenta el lujo y la comodidad en este alojamiento,,3,4
79580,60957,2025-01-23,150000,4,No disponible,100,Estudio en Jaén,Jaén,25000,3,2025-03-18,2025-03-24,Miguel Urrutia Medina,+56 9 0114 5258,Experimenta el lujo y la comodidad en este alojamiento,,3,4
79580,60957,2025-01-23,150000,4,No disponible,100,Estudio en Jaén,Jaén,25000,3,2025-03-18,2025-03-24,Miguel Urrutia Medina,+56 9 0114 5258,Experimenta el lujo y la comodidad en este alojamiento,,3,4
94435,63977,2025-12-31,972000,9,No disponible,486,,Estepona,54000,2,2026-02-28,,,,,,,
79580,60957,2025-01-23,150000,4,No disponible,100,Estudio en Jaén,Jaén,25000,3,2025-03-18,2025-03-24,Miguel Urrutia Medina,+56 9 0114 5258,Experimenta el lujo y la comodidad en este alojamiento,,3,4
79580,60957,2025-01-23,150000,4,No disponible,100,Estudio en Jaén,Jaén,25000,3,2025-03-18,2025-03-24,Miguel Urrutia Medina,+56 9 0114 5258,Experimenta el lujo y la comodidad en este alojamiento,,3,4
79580,60957,2025-01-23,150000,4,No disponible,100,Estudio en Jaén,Jaén,25000,3,2025-03-18,2025-03-24,Miguel Urrutia Medina,+56 9 0114 5258,Experimenta el lujo y la comodidad en este alojamiento,,3,4
79580,60957,2025-01-23,150000,4,No disponible,100,Estudio en Jaén,Jaén,25000,3,2025-03-18,2025-03-24,Miguel Urrutia Medina,+56 9 0114 5258,Experimenta el lujo y la comodidad en este alojamiento,,3,4
79580,60957,2025-01-23,150000,4,No disponible,100,Estudio en Jaén,Jaén,25000,3,2025-03-18,2025-03-24,Miguel Urrutia Medina,+56 9 0114 5258,Experimenta el lujo y la comodidad en este alojamiento,,3,4
79580,60957,2025-01-23,150000,4,No disponible,100,Estudio en Jaén,Jaén,25000,3,2025-03-18,2025-03-24,Miguel Urrutia Medina,+56 9 0114 5258,Experimenta el lujo y la comodidad en este alojamiento,,3,4
79580,60957,2025-01-23,150000,4,No disponible,100,Estudio en Jaén,Jaén,25000,3,2025-03-18,2025-03-24,Miguel Urrutia Medina,+56 9 0114 5258,Experimenta el lujo y la comodidad en este alojamiento,,3,4
